290.15	294.7	1015	67	2	4.07	0
290.15	293.187	1014	72	2	3.79	0
289.15	292.319	1014	82	2	4.24	0
291.019	292.319	1014	72	2	4.94	0
294.15	296.476	1014	60	3	5.74	0
299.15	303.492	1014	47	3	5.32	0
300.752	303.492	1014	39	5	4.46	0
304.15	305.559	1011	40	5	4.52	0
304.273	305.15	1010	33	4	5.16	0
303.15	304.973	1010	37	4	5.09	0
297.15	300.765	1011	57	3.1	4.81	0
296.837	299.15	1012	50	4	4.51	0
296.837	298.537	1012	53	3	4.42	0
295.582	299.15	1011	50	4	4.42	0
294.99	295.58	1010	73	3	3.97	0
294.99	296.15	1010	64	3	4.38	0
298.15	299.597	1011	65	2	6.62	0
302.15	304.442	1012	42	6	6.07	0
301.15	304.442	1012	51	4	5.61	0
299.15	303.994	1011	57	6	5.87	0.33
294.069	297.709	1011	83	2	6.46	1.29
294.069	297.709	1011	83	3	6.48	0
294.483	296.553	1011	83	3	6.35	0
294.129	296.15	1011	73	4	6.23	0.6
294.129	295.15	1011	83	2	6.22	0.6
294.072	294.822	1009	94	2	5.99	0.5
293.396	294.15	1008	94	4	5.50	0.13
293.396	294.15	1008	88	4	5.63	0
295.15	296.902	1010	88	3	8.69	0
298.15	300.635	1009	73	2	7.85	0
299.375	300.635	1009	61	3	7.65	0
301.953	302.663	1007	54	4	7.42	0
301.922	302.752	1005	54	4	7.62	0
301.15	302.752	1005	61	4	7.72	0
297.304	299.604	1006	69	2	7.77	0
295.7	297.5	1006	78	1	8.04	0
295.7	297.5	1006	78	2	8.55	0
294.532	296.012	1006	88	1	8.71	0
293.836	295.15	1005	94	3	8.86	0
293.836	295.15	1005	88	3	9.15	0
298.041	298.911	1005	78	3	9.83	0
301.15	304.063	1006	65	4	7.31	0
303.483	304.15	1005	55	6	6.60	0
305.15	307.18	1003	55	7	6.40	0
305.814	306.884	1002	49	6	6.89	0
304.15	306.884	1002	52	4	6.90	0
299.15	302.746	1003	74	2	6.77	0
297.15	300.371	1004	83	2	7.02	0
297.15	300.371	1004	83	2	7.39	0
296.15	298.366	1003	88	2	7.34	0
295.685	296.925	1003	83	2	7.10	0
295.15	296.925	1004	94	2	7.43	0
299.677	300.867	1005	69	3	6.86	0
302.15	305.553	1006	62	4	5.69	0
304.453	305.553	1006	52	4	4.74	0
306.15	308.232	1004	43	4	4.42	0
307.15	308.459	1003	41	5	4.69	0
306.15	308.459	1003	46	2	4.20	0
299.15	304.213	1004	69	1.39	4.61	0
299.15	301.913	1005	78	2.01	5.08	0
299.713	301.913	1005	58	3	5.20	0
296.15	299.914	1005	88	2.51	5.07	0
297.609	299.15	1005	78	3	4.82	0
297.609	298.579	1005	83	3	5.39	0
301.15	302.141	1006	69	4	7.65	0
305.15	307.42	1007	52	4	6.52	0
306.43	308.15	1006	44	4	5.61	0
308.15	309.302	1005	41	2	5.51	0
305.959	308.159	1003	41	2	5.64	0
305.959	308.159	1003	49	2	4.91	0
301.878	303.738	1004	62	3.19	4.73	0
297.296	304.15	1005	55	3	4.78	0
297.15	300.196	1005	78	5	5.41	1.96
294.15	296.279	1003	100	4	5.80	0.33
294.15	296.729	1003	94	7	6.21	0
291.15	296.729	1004	93	4	6.91	0
292.15	296.67	1006	88	4	7.97	0
293.15	298.961	1008	77	5	5.46	0
295.15	298.961	1008	73	6	4.58	0
296.15	300.522	1007	69	5	4.60	0
295.15	299.53	1007	68	6	5.02	0
295.15	299.53	1007	68	4	4.63	0
293.15	295.821	1008	72	4	4.06	0
292.15	294.404	1010	77	2	4.14	0
291.15	294.404	1009	82	2	3.98	0
291.15	294.022	1009	82	2	3.90	0
292.15	293.965	1008	77	2	4.27	0
292.15	293.965	1008	82	4	4.99	0
293.15	295.936	1009	77	4	5.80	0
294.15	299.419	1010	77	4	5.29	0
296.15	299.419	1009	73	4	4.57	0
297.9	300.9	1007	69	2	4.83	0
297.5	299.3	1006	69	3	5.24	0
297.5	299.3	1006	73	5	4.85	0
294.554	297.154	1007	78	2	4.40	0
294.246	296.646	1008	83	2	4.45	0
294.246	296.646	1008	78	5	4.26	0
293.005	296.005	1007	83	3	4.42	0
292.2	295.2	1006	77	3	4.13	0
292.2	295.2	1006	77	3	4.85	0
295.15	296.9	1006	78	4	6.28	0
297.15	300.196	1006	73	4	5.60	0
298.146	300.196	1006	69	5	5.16	0
298.781	300.581	1004	69	3	5.35	0
296.15	301.181	1003	94	2	5.73	0.5
296.15	301.181	1002	94	4	5.34	0.5
295.15	298.234	1002	100	4	4.90	0
295.15	297.5	1003	94	2	5.24	0
294.15	297.5	1003	100	1	5.66	0
294.15	296.869	1001	100	2	5.30	0.33
294.15	296.415	1001	100	1	4.81	0.48
293.15	296.415	1002	100	6	5.19	0.48
293.15	296.5	1004	94	3	6.41	0.33
292.15	295.157	1005	100	2	4.65	0.63
293.967	295.157	1005	83	4	4.72	0
293.519	295.15	1005	78	3	4.83	0
293.466	296.166	1005	73	3	5.01	0
293.466	296.166	1006	78	3	5.00	0
292.861	295.561	1008	73	4	4.73	0
292.724	294.624	1008	82	2	5.13	0
292.724	294.624	1009	77	3	5.53	0
292.15	293.4	1008	82	3	5.34	0
290.15	291.832	1009	88	3	5.18	0
290.15	291.832	1008	88	3	6.04	0
291.15	293.029	1009	82	3	6.73	0
292.15	296.351	1010	72	3	5.39	0
293.15	296.351	1009	72	3	4.59	0.27
294.5	296.1	1009	68	4	4.38	0
292.2	295.15	1008	73	3	4.85	0
292.2	294.15	1009	73	4	4.98	0
291.615	292.215	1011	72	3	4.83	0
290.283	291.15	1013	77	2	4.95	0
290.15	290.683	1013	82	2	5.46	0
288.781	290.15	1013	82	2	5.18	0
288.273	290.173	1013	88	3	4.82	0
288.273	290.173	1013	88	1	5.50	0
291.15	292.352	1014	82	2	6.66	0
294.15	296.6	1015	64	1	5.26	0
295.1	296.6	1014	60	2	4.43	0
297.8	299.5	1013	47	2	4.30	0
298.5	299.9	1011	47	2	4.59	0
298.5	299.9	1011	44	1	4.13	0
293.2	296.4	1012	77	2	4.57	0
291.805	294.705	1013	77	2	4.85	0
291.805	294.705	1013	82	1	4.87	0
290.15	293.8	1013	93	1.25	4.93	0
289.8	293	1013	93	1.51	4.80	0
289.8	293	1013	93	1.51	5.44	0
294.6	295.9	1014	73	1.53	6.57	0
298.15	300.151	1016	61	3	5.69	0
298.851	301.15	1016	34	6	4.85	0
299.15	300.198	1015	44	6	4.94	0
295.3	298.2	1013	38	3	4.99	0
295.3	298.2	1013	47	1	4.22	0
292.8	295.5	1014	64	1.72	3.94	0
291	294.15	1015	60	1	4.23	0
290.15	293.9	1015	88	1.61	4.77	0
289.15	292.871	1014	87	2	4.95	0
287.689	291.15	1014	77	2	4.81	0
287.689	291.089	1014	82	2.81	5.54	0
292.146	294.236	1015	64	3	6.21	0
297.15	299.613	1015	50	3	4.74	0
297.303	300.15	1015	32	3	3.94	0
300.011	302.311	1013	32	2	4.55	0
299.516	302.216	1011	23	3	4.82	0
299.516	302.216	1011	37	1	4.10	0
294.414	297.294	1012	56	3.07	3.56	0
293.15	295.855	1013	60	2	3.81	0
292.15	295.855	1013	77	2.42	3.37	0
291.578	294.698	1012	72	1.7	3.48	0
290.71	294.15	1012	73	4	3.78	0
290.71	293.15	1012	82	4	4.38	0
295.15	296.645	1013	64	4	6.05	0
300.15	301.388	1012	36	6	4.92	0
300.608	302.15	1011	32	5	4.35	0
301.332	302.212	1010	35	3	4.92	0
298.196	301.15	1008	42	2	5.25	0
298.196	300.15	1009	44	3	4.69	0
295.343	298.15	1009	53	4	4.32	0.33
294.19	298.15	1009	53	3	4.55	0.15
294.19	298.15	1009	53	2	4.97	0.15
293.575	297.15	1007	60	3	4.20	0
292.72	295.15	1006	78	3	3.99	0.46
292.72	294.6	1006	94	2	5.10	0.46
293.15	295.977	1008	94	2	5.61	0.33
293.15	294.424	1007	94	1	5.07	3
292.15	294.424	1006	93	2	4.66	3
293.007	293.707	1005	94	1	5.04	0.33
292.9	294.7	1004	88	2	5.40	0
292.9	294.7	1004	88	2	4.91	0
292.15	293.607	1006	88	1	4.65	0
291.15	292.873	1006	93	1.31	5.02	0
291.15	292.873	1006	93	1	5.32	0
291.15	292.562	1006	93	1	4.83	0
290.669	291.779	1005	93	1	4.43	0
290.15	291.779	1005	93	2	4.57	0
291.15	294.495	1006	93	2	5.50	0
293.15	298.689	1006	88	3	4.50	0
294.15	298.689	1006	83	3	4.40	0
296.15	298.7	1005	78	2	4.70	0
298	299.4	1005	69	1	4.78	0
298	299.4	1004	65	1	4.55	0
295.15	295.815	1005	83	1	4.35	0
294.15	295.042	1006	88	1	4.89	0
292.15	295.042	1006	93	1	5.24	0
292.15	294.25	1006	93	1.09	4.89	0
292.15	293.751	1006	100	2	4.75	0
292.15	293.751	1007	93	1	5.45	0
294.15	296.884	1008	94	3	6.60	0
297.15	301.003	1009	83	2	5.19	0
299.15	301.003	1008	69	1	4.40	0
300.15	302.8	1005	57	1	4.54	0
301.2	303.5	1004	54	1	4.85	0
301.15	303.5	1004	61	2	4.80	0
296.636	299.136	1005	73	3	4.60	0
295.815	298.015	1005	83	2	4.99	0
295.815	298.015	1005	88	1	5.42	0
294.622	296.622	1005	94	1	5.09	0
293.988	295.588	1004	100	2	4.95	0
293.988	295.588	1004	94	2	5.73	0
297.15	298.446	1005	88	3	6.84	0
299.15	303	1004	78	3	5.16	0
301.15	303	1004	65	2	4.41	0
303.15	305.232	1002	62	3	4.34	0
302.8	304.7	1001	58	3	4.54	0
301.15	304.7	1000	65	3	4.24	0
298.15	301.557	1001	83	1	4.57	0
297.3	299.4	1001	83	3	4.83	0
297.15	299.4	1001	83	1	4.88	0
295.15	297.771	1000	94	3.3	4.83	0
294.356	297.056	1002	94	3	4.73	0
294.356	297.056	1003	68	6	5.80	0
294.951	295.851	1006	46	5	6.55	0
298.15	299.3	1008	33	5	5.18	0
298.3	299.3	1007	27	5	4.57	0
299.5	301	1006	26	5	4.97	0
298.783	301.183	1005	28	4	4.82	0
298.783	301.183	1005	30	4	4.18	0
293.712	298.15	1006	33	3	3.98	0
292.493	297.15	1008	38	3	4.41	0
292.493	295.593	1008	49	2	4.74	0
290.7	295.15	1008	43	4	4.82	0
289.15	292.1	1008	77	2	4.69	0
289.9	292.1	1008	77	2	5.54	0
294.15	295.851	1009	64	3	7.00	0
297.15	301.47	1008	53	4	5.49	0
299.19	301.47	1008	39	3	4.75	0
302.2	303.8	1005	33	3	5.11	0
301.3	303.2	1004	30	4	5.16	0
301.3	303.2	1004	32	4	4.52	0
295.24	299.15	1005	47	3	4.13	0
294.002	299.15	1006	41	3	4.18	0
294.002	298.15	1006	44	4	3.75	0
293	297.15	1006	47	3	4.10	0
292.129	295.15	1006	60	5	4.44	0
292.129	295.15	1006	60	4	4.88	0
296.375	297.775	1007	57	5	5.74	0
299.15	301.657	1007	44	5	4.46	0
299.15	301.657	1007	44	4	4.07	0
300.15	303.43	1006	47	5	4.77	0
299.15	300.812	1005	57	2	4.95	0
296.15	300.812	1005	73	4	4.36	0.5
296.715	299.315	1006	60	5	4.21	0
295.15	298.644	1008	73	3	4.23	0.5
294.15	298.644	1008	77	3	4.51	0.5
292.15	296.739	1008	88	4	3.77	0.5
293.15	295.761	1007	82	4	3.80	0.5
292.15	295.761	1007	88	5	4.66	0
293.15	295.105	1008	82	5	5.02	0
294.745	296.15	1008	73	4	4.56	0
294.745	297.15	1008	64	5	4.46	0
295.667	298.15	1007	65	4	4.89	0
295.772	298.15	1006	65	2	4.95	0
295.772	298.15	1006	61	2	4.36	0
293.6	296.15	1007	73	1	4.23	0
292.956	296.15	1007	78	1	4.72	0
292.956	295.556	1007	83	1.37	4.81	0
292.381	294.591	1007	94	0.97	4.31	0
292.1	293.7	1006	94	0.56	4.10	0
292.1	293.7	1006	94	0.56	4.02	0
295.632	297.192	1007	78	1	5.27	0
299.15	302.168	1007	65	1	4.43	0
299.538	302.168	1007	54	1	4.45	0
302.3	305.5	1006	45	1	4.74	0
302.602	306.102	1004	43	1	4.82	0
302.602	306.102	1004	48	2.77	4.43	0
297.319	300.15	1006	61	2.63	4.46	0
296.422	299.122	1007	73	2	4.99	0
296.422	299.122	1008	73	2	5.12	0
295.15	297.451	1007	88	1.73	4.66	0
294.5	296.9	1007	83	1.27	4.61	0
294.5	296.9	1007	94	1.27	5.50	0
298.574	300.15	1008	69	3	6.45	0
302.15	304.115	1008	54	3	5.02	0
303.055	304.15	1007	45	3	4.48	0
305.15	306.6	1006	46	3	4.89	0
304.938	306.938	1004	41	3	5.01	0
304.938	306.938	1004	49	2	4.83	0
299.159	302.159	1006	61	2	4.76	0
297.15	301.2	1007	83	1	5.24	0
297.15	301.2	1008	88	1	5.48	0
296.15	299.514	1008	94	1.37	5.12	0
295.4	298.5	1008	94	1.61	5.15	0
295.4	298.5	1009	78	3	6.01	0
299.15	301.285	1010	54	3	7.07	0
301.15	304.911	1010	54	2	5.14	0
303.901	304.911	1010	45	4	4.55	0
303.15	305.23	1010	45	3	4.76	0
302.15	303.836	1009	48	3	4.61	0
301.15	303.836	1009	51	3	4.65	0
298.3	300.15	1010	47	3	5.04	0
296.215	299.15	1011	50	2	5.12	0
296.15	298.815	1012	73	2	5.21	0.5
294.15	296.632	1012	88	1	5.14	0.5
293.527	296.027	1011	77	2	5.24	0
293.527	296.027	1012	77	1	5.99	0
292.686	295.386	1013	82	3.39	6.64	1.5
292.15	294.304	1013	88	3	5.30	0.06
292.804	294.304	1012	83	2	4.85	0.06
292.2	294.15	1011	88	2	5.21	0.33
292.11	293.15	1011	94	3	4.76	0.69
292.11	293.15	1010	88	3	4.19	0.69
292.415	293.15	1011	94	0.6	4.01	0.33
291.91	293.01	1011	100	1.84	4.60	0.29
291.91	293.01	1011	93	1.84	4.85	0
292.15	292.905	1010	93	1.81	4.78	0
291.7	293.15	1010	94	2	4.89	0
291.7	293	1010	93	1	5.81	0
294.15	295.249	1011	83	2	6.05	0
296.15	299.729	1011	73	2	4.65	0
297.229	299.729	1011	61	3	4.24	0
299.217	301.917	1010	61	2	4.80	0
300.15	302.829	1010	61	2	4.62	0
300.15	302.829	1009	61	2.66	3.93	0
295.813	299.513	1010	73	1	3.83	0
294.715	298.415	1012	78	1	3.79	0
294.715	298.415	1012	78	1	3.43	0
294.361	297.661	1011	83	1	3.86	0
293.893	296.893	1011	88	2	4.32	0
293.893	296.893	1011	94	1	4.75	0
297.15	299.023	1012	83	1	5.83	0
301.15	303.601	1011	65	2	4.78	0
302.201	303.601	1011	51	3	4.70	0
304.422	306.222	1009	35	3	5.33	0
302.2	305.15	1008	38	3	5.29	0
302.2	304.2	1008	45	2	4.82	0
298.6	302	1010	54	4	4.78	0
297.224	300.324	1011	54	2	4.90	0
297.224	300.324	1011	69	2	4.80	0
294.813	298.15	1009	78	2	4.16	0
294.113	297.15	1010	88	1	4.59	0
294.113	298.15	1010	83	2	5.11	0
298.141	298.741	1011	83	2	5.84	0
300.15	303.418	1011	65	3	4.62	0
301.15	303.418	1010	61	4	4.64	0
303.15	305.687	1010	55	4	5.10	0
301.207	304.707	1009	55	4	4.98	0
301.15	304.707	1008	54	3	4.57	0
297.7	300.2	1009	65	3	4.65	0
296.8	299.4	1010	78	1	5.00	0
296.8	299.4	1010	83	1	4.88	0
296.393	298.293	1009	83	1.8	4.41	0
296.107	297.207	1008	88	1	4.21	0.5
296.107	298.15	1008	83	3	4.64	0
294.32	297.15	1010	78	3	5.36	0.33
293.766	296.15	1010	88	3	5.44	2.13
293.766	296.15	1010	88	4	5.44	2.13
293.461	295.461	1009	88	3	5.71	0.5
292.812	296.15	1008	73	3	5.74	0
292.812	295.212	1008	83	3	5.43	0
292.824	295.15	1008	83	3	5.64	0
292.3	295.15	1009	83	3	6.00	0
292.3	295.15	1009	88	3	6.20	0
291.8	295.15	1009	88	2	6.54	0
291.624	295.15	1008	88	1	7.17	0
291.624	295.15	1009	88	2	7.98	0
295.649	296.15	1010	88	2	6.28	0
298.15	300.285	1009	73	2	5.21	0
299.475	300.285	1009	61	2	4.54	0
300.4	302.15	1008	54	2	5.10	0
301.112	302.15	1008	54	2	5.15	0
301.112	302.15	1007	58	3	4.90	0
296.341	299.15	1008	69	2	4.93	0
295.089	297.689	1010	83	1.49	5.51	0
295.089	297.689	1010	88	1	5.51	0
294.312	296.612	1010	88	1.35	5.15	0
293.789	296.15	1010	88	3	5.38	0
293.789	296.15	1010	88	3	6.15	0
298.134	299.15	1011	78	3	6.24	0
301.544	302.914	1011	62	1	5.02	0
301.544	302.914	1010	62	3	4.52	0
303.15	304.645	1009	58	3	4.79	0
301.744	304.044	1008	62	3	4.41	0
301.15	304.044	1008	74	1	4.72	0
298.61	301.15	1009	69	3	5.05	0
296.112	299.15	1010	83	2	5.12	0.29
296.112	298.932	1010	88	2	5.22	0.29
294.777	297.527	1009	94	2	5.13	0
293.6	297.15	1009	88	3	5.33	0
293.6	296.5	1009	94	3	6.10	0
298.039	299.559	1010	83	4	7.04	0
300.354	304.484	1010	69	4	5.74	0
300.354	304.484	1010	58	3	5.17	0
303.673	306.183	1008	46	3	5.05	0
303.283	305.583	1006	46	3	4.18	0
303.283	305.583	1006	43	3	4.03	0
299.1	303.15	1007	55	2	4.00	0
297.674	300.15	1008	69	2	4.57	0
297.674	300.15	1008	69	3	4.84	0
296.645	299.15	1006	78	2	4.64	0
296.051	298.15	1006	88	3	4.94	0
296.051	298.15	1006	88	2	5.73	0
299.15	300.379	1007	83	2	7.06	0
301.15	304.429	1006	69	2	5.68	0
302.739	304.429	1006	62	2	5.68	0
303.15	305.402	1004	66	1	6.01	0
301.012	302.312	1004	70	3	5.70	0.65
300.15	302.312	1003	83	1	5.35	0.65
297.515	299.615	1004	88	1	4.91	0.5
296.86	298.86	1005	94	4	4.79	0
296.86	298.86	1005	83	2	4.48	0
296.312	298.412	1004	83	2	5.07	0
296.15	298.005	1004	88	4	5.40	0.08
295.15	298.005	1004	83	3	5.80	0
297.04	299.1	1004	78	2	7.63	0
298.995	302.005	1005	74	1	6.72	0
298.995	302.005	1005	61	1	6.74	0
302.766	304.166	1003	58	3	7.07	0
301.085	304.585	1002	48	4	6.70	0
301.085	304.585	1002	62	3	6.44	0
297.609	301.15	1003	74	3	6.18	0
296.806	300.15	1004	78	4	6.19	0
296.806	298.506	1004	88	3	5.78	0
296.042	298.15	1003	83	3	5.67	0
295.432	297.232	1002	88	2	6.31	0
295.432	297.232	1003	94	3.09	6.82	0
299.15	299.895	1004	83	3	7.48	0
302.15	303.536	1004	70	4	8.53	0
302.526	304.15	1004	58	3	8.50	0
303.644	306.044	1002	58	3	8.75	0
302.02	305.62	1001	49	3	8.53	0
302.02	305.62	1001	58	3	8.29	0
298.464	301.15	1002	69	3	8.35	0
297.346	300.15	1003	78	1	8.57	0
297.346	300.046	1003	83	1	8.42	0
296.692	300.15	1003	83	2	8.14	0
296.173	300.15	1002	83	2	8.07	0
296.173	300.15	1002	78	3	8.27	0
300.153	301.15	1003	74	2	8.40	0
303.15	304.448	1003	66	3	11.45	0
303.448	304.448	1003	58	3	11.37	0
304.928	306.728	1002	52	2	11.45	0
303.314	307.15	1001	46	2	11.48	0
302.15	306.314	1001	62	7	11.48	0.5
300.559	302.159	1002	65	4	11.67	0
298.4	301.6	1004	78	4	11.98	0
297.15	301.6	1004	88	2	12.11	0
297.116	299.416	1003	83	4	12.37	0
295.9	298.3	1004	83	3	12.72	0
295.9	298.3	1004	88	2	13.23	0
299.15	301.003	1006	78	4	9.76	0
302.15	304.797	1006	62	3	9.10	0
302.377	304.797	1006	58	2	9.03	0
304.148	307.248	1005	52	4	9.26	0
302.948	305.748	1004	52	4	9.38	0
302.948	305.748	1004	52	4	9.46	0
298.202	302.15	1004	62	3	9.61	0
296.866	301.15	1006	61	4	10.12	0
296.866	300.15	1006	65	3	10.43	0
295.352	299.15	1005	69	3	10.52	0
295.086	298.15	1005	78	3	10.98	0
295.086	298.15	1005	78	4	11.47	0
298.367	299.187	1006	74	5	11.93	0
301.644	302.15	1005	66	6	6.05	0
301.644	302.15	1005	66	5	5.92	0
303.298	305.298	1004	58	5	6.08	0
303.217	305.15	1002	52	4	5.80	0
303.217	304.617	1002	55	5	6.13	0
298.3	302.15	1003	66	4	6.58	0
297.4	301.15	1004	69	4	6.74	0
297.4	301.15	1004	65	4	6.91	0
296.686	300.15	1003	69	4	7.20	0
296.005	299.15	1003	78	4	7.68	0
296.005	299.15	1004	83	3	8.42	0
299.102	301.15	1004	65	6	7.96	0
301.31	304.53	1005	62	6	7.11	0
301.31	305.15	1005	55	5	7.09	0
303.461	306.461	1003	52	5	7.14	0
304.171	307.15	1003	49	6	6.66	0
304.171	306.15	1003	52	5	6.43	0
299.834	304.15	1004	58	5	6.53	0
298.3	303.15	1005	66	4	7.01	0
298.3	302.15	1005	70	4	7.49	0
297.498	301.15	1004	74	4	7.80	0
296.769	300.269	1005	83	3	8.36	0
296.769	300.269	1005	88	2	9.00	0
300.134	301.414	1005	78	4	9.51	0
302.928	304.398	1006	70	5	7.64	0.5
302.928	304.398	1005	66	5	7.65	0
300.15	305.249	1004	94	2	7.27	0.33
300.15	304.519	1003	88	4	6.47	0
298.15	304.519	1004	94	6	6.15	0.27
298.15	301.015	1005	94	3	6.09	1.5
298.15	299.958	1006	94	4	5.61	0.5
298.15	299.958	1006	94	2	5.54	0
297.15	298.415	1005	94	2	6.15	0
297.139	298.039	1005	94	1	6.60	0
297.139	298.039	1005	94	1	7.19	0.23
296.15	298.261	1006	100	2	7.18	0.5
297.15	301.9	1006	94	1	6.47	0.52
298.1	301.9	1006	94	1	6.73	0
299.03	302.43	1005	78	2	6.85	0
299.073	304.073	1004	66	1	6.32	0
299.073	304.073	1003	78	2	6.07	0
297.007	300.907	1005	83	1	5.89	0
296.427	299.15	1005	88	2	6.05	0
296.427	299.027	1005	94	3	5.36	0
295.91	298.21	1005	94	3	5.46	0
295.401	298.15	1004	94	2	6.27	0
295.401	298.15	1004	94	2	6.67	0
299.237	300.337	1005	83	1	8.60	0
301.15	304.407	1004	78	3	7.89	0
302.307	304.407	1003	70	3	7.89	0
303.8	305.5	1002	66	3	8.10	0
304.15	305.961	1001	66	3	7.81	0
304.15	305.961	1001	70	2	7.62	0
300.3	302.6	1002	83	1	7.76	0
299.345	301.345	1002	88	1	7.89	0
299.345	301.345	1002	88	1	7.51	0.85
298.777	301.15	1001	83	1	7.31	0
298.383	301.15	1000	83	2	7.31	0.65
298.383	301.15	1000	83	3	7.72	0.65
297.15	302.4	1002	94	2	7.61	0.3
300.15	306.289	1001	83	3	10.28	0
302.15	306.289	1001	74	4	10.28	0
304.937	308.537	999	66	3	10.42	0
305.102	307.202	998	70	2	10.27	0
303.15	307.202	998	84	3	10.28	0
301.459	303.859	1000	89	2	10.68	0.33
298.15	301	1001	100	4	11.03	3.25
298.15	301	1001	100	1	11.11	3.25
298.905	299.805	1001	94	2	11.34	0.33
298.488	299.288	1001	94	1	11.75	4.98
298.15	299.288	1002	100	2	12.25	4.98
299.15	300.499	1003	94	3	12.63	0.33
299.15	303.064	1003	94	2	5.28	1.35
299.15	303.064	1003	100	2	5.35	1.35
299.15	302.1	1003	94	2	5.60	0.5
299.15	302.614	1002	94	1	5.60	0
299.15	302.614	1003	94	1	5.35	0
298.15	300.714	1005	100	1	5.65	0
298.15	300.013	1006	94	2	6.21	0
298.15	300.013	1006	100	2	5.99	0
298.219	299.819	1005	94	2	5.81	0.33
297.8	299.4	1006	94	2	6.39	1.58
297.8	299.4	1007	100	2	6.92	1.58
298.417	299.717	1008	94	2	7.43	0.33
298.1	301.9	1009	94	1	4.43	1.75
298.1	301.9	1009	100	2	4.31	1.75
299.15	303.912	1008	94	3	4.52	0.33
300.15	302.915	1007	88	3	4.21	0
300.15	302.915	1007	88	2	4.54	0
299.4	300.15	1008	88	1	4.82	0
298.678	299.578	1008	94	1	4.89	0
298.15	299.578	1007	100	1.09	4.81	0
298.15	298.8	1007	100	1	4.59	0
297.4	299.15	1007	94	1.84	5.28	0
297.4	298.2	1007	100	1	5.86	0
300.1	301.15	1007	83	1.2	6.29	0
302.15	305.3	1007	83	2	5.33	0
304.15	305.3	1007	74	2	5.57	0
306.15	307.224	1005	66	4	5.43	0
305.602	307.102	1004	66	4	4.77	0
305.602	307.102	1003	63	4	4.66	0
301.1	303.3	1004	79	1	5.07	0.33
300	303.15	1004	79	2	5.33	0.52
